name,longitude,latitude,age,normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance,cu_mt
['Pierina'],,-9.5,14.5,13.397397979343827,60.41362075805664,22.71547793812564,5.8694208116587285,0.0
['El Aguila'],,-8.5,4.5,10.17876571679308,38.24845542907715,20.35387994684744,16.10681069088255,0.289
['Alto  Dorado'],,-8.5,9.5,12.308853290333246,43.99699172973633,15.866053954470509,4.804681868801989,0.051
['Pashpap'],,-8.5,14.5,12.84137355068782,57.2212417602539,23.92190305790881,8.756583295378178,0.6372
['Magistral'],,-8.5,15.5,12.84137355068782,51.51789855957031,23.92190305790881,8.146074761175925,1.85742
"['Colpayoc', 'Salpo-Milluachaqui']",,-7.5,14.5,13.26024376802726,45.10997200012207,18.865921508855607,9.45989727502896,0.0
"['Algamarca', 'Shahuindo']",,-7.5,15.5,12.819091241318622,42.07869873046875,22.83985707276532,10.154535659501784,0.03
"['La Virgen', 'Alto Chicama', 'El  Galeno']",,-7.5,16.5,12.707168269182937,45.38589782714843,23.60228002342804,14.356775847376843,4.09062
"['El Toro', 'Pachagón']",,-7.5,18.5,12.275586653382078,45.415802001953125,25.83674051781034,26.797756945126007,0.5
['Michiquillay'],,-7.5,19.5,12.369662057539625,48.92445449829101,22.492871091089103,40.90877333228066,6.3
['La Arena'],,-7.5,25.5,11.719025682445984,71.07496643066406,17.55933108710954,38.659024011816456,2.636364
['Yanacocha'],,-6.5,9.5,12.410080957481238,32.20853042602539,13.643928209629753,7.455592651857543,0.0
['Sipán'],,-6.5,11.5,12.650529394760742,33.97897300720215,13.202009412895388,6.464052038544641,0.0
['Tantahuatay'],,-6.5,12.5,13.434338501015048,35.95844230651856,9.642609821452144,10.026824839247348,2.9625
"['Cerro  Corona', 'La Granja']",,-6.5,13.5,13.74436992148773,38.19399375915528,11.785214436835425,13.646719271577506,20.15
['Cañariaco'],,-6.5,14.5,13.0880913156293,39.98138198852539,15.979476450077671,13.030604834106269,4.012
"['La Zanja', 'Minas  Conga']",,-6.5,15.5,12.915263484084424,41.61307792663574,19.61428422385409,9.904406579656632,2.2182
['Rio Blanco'],,-4.5,11.5,11.98284565571396,34.25181503295899,19.17401322861804,10.339118613577394,7.164899999999999
['Quimsacocha'],,-3.5,7.5,11.0828117853148,30.127874755859374,17.93755660037565,41.73503568369426,0.04
['Fierro  Urcu'],,-3.5,9.5,11.515615897894538,34.450598907470706,21.98273156927437,14.722205982584006,0.107
['Tres Chorreras'],,-3.5,12.5,12.706309192232828,39.391876983642575,21.187698865880257,28.115708175791063,0.05
['Portovelo-Zaruma'],,-3.5,15.5,12.857141784853468,43.21887435913086,11.292835738838326,23.657803284559776,0.0819
['La Tigrera'],,-3.5,17.5,12.784405787814343,47.262109375,9.731782007750445,16.264980278726092,0.0
['Gaby-Papa  Grande'],,-3.5,20.5,12.873203062558478,50.87211685180664,11.43081229935792,12.405787930554594,0.36
['Cangrejos'],,-3.5,23.5,12.110128179328704,55.461692810058594,21.48533091301188,10.921375793578315,0.2
['Chaucha'],,-2.5,9.5,11.515615897894538,34.450598907470706,21.98273156927437,16.518587708853953,1.452
['Telimbela'],,-1.5,19.5,12.840934502907595,50.03538360595703,8.615259804070082,19.299950432132967,1.375
['Balzapamba-Las Guardias'],,-1.5,21.5,12.53828977979,55.52413330078125,16.797301574605832,3.0139936129734304,2.09
