roc_auc,precision,recall,f1_score,roc_auc_std,precision_std,recall_std,f1_score_std
0.63125,0.6684523809523808,0.6576190476190475,0.651331022055438,0.0705139860043539,0.0396336504395637,0.0591819348892342,0.0616348487819005
0.6536309523809523,0.7041329284750336,0.6685119047619048,0.6674618907123979,0.101692800811864,0.0561134119832712,0.0605273733542937,0.060369393918863
0.6286904761904761,0.5745071105365224,0.5725595238095238,0.5681213613972235,0.067064765884399,0.0768694007221548,0.0691820325526643,0.0727465011301879
0.6315773809523809,0.5984323790244843,0.6084523809523809,0.5906364032099326,0.1468728861960113,0.1577026599529764,0.131886092240731,0.1396433077825438
0.6288095238095238,0.610186925647452,0.6024404761904762,0.5994782913165266,0.1611051683945823,0.1067641584614727,0.1065220772790589,0.1110448254699803
0.6506845238095237,0.5908998599439776,0.5777976190476191,0.579258658008658,0.0505694612208125,0.0935386393193756,0.0809236205913608,0.0836992105071905
0.6672916666666666,0.6517086834733894,0.611845238095238,0.6196692365193314,0.1170353140689981,0.1084873778814091,0.0765230372290421,0.0859224860765638
0.6675297619047618,0.71137882585251,0.6495833333333333,0.6445995834231127,0.0140154241645578,0.0883276680455318,0.0341095839731425,0.0255829842603704
0.6386309523809524,0.5807936507936508,0.5689285714285715,0.5679959256429845,0.069307904317668,0.092181301196335,0.0820802038493178,0.0883043311356689
0.6305357142857142,0.5418711843711844,0.5774404761904762,0.5527203081112654,0.1124580814445967,0.1373887858709584,0.1245229559289691,0.1264264686374515
0.6658035714285714,0.6615687503071404,0.6385119047619048,0.6363924561101981,0.0888006865576307,0.0935874011756825,0.1042976387507387,0.0941587293600163
0.6614285714285714,0.6276610644257703,0.625,0.6238725924613021,0.0846855846211761,0.053130432547037,0.0472065466846138,0.0483790532479315
0.674702380952381,0.6776388888888889,0.681845238095238,0.6734793835197062,0.088977842218699,0.0619662139024719,0.0890136728649936,0.0768075638222029
0.6441666666666668,0.6982142857142857,0.655595238095238,0.6533747882941431,0.0998348622303516,0.1155682009477294,0.0786251620015707,0.0756155979915786
0.639047619047619,0.6166353383458647,0.6176190476190475,0.6131549647325345,0.154749358465805,0.1681736055561895,0.1339689621633655,0.148966302791452
0.6796130952380952,0.736096254966224,0.68875,0.6961519607843137,0.0929899271908356,0.109728920026725,0.0481357384874054,0.0641061601664072
0.6026190476190476,0.5964145658263306,0.5847619047619047,0.5863322115680127,0.0783369064896447,0.1211318571548621,0.09595182706918,0.1048821107268768
0.6935119047619047,0.6534301156359981,0.6301785714285714,0.634873949579832,0.1233468346167721,0.1122260167165986,0.0993594136652397,0.1047559573612519
0.6861904761904762,0.6601017249004866,0.6575595238095238,0.6496668140524877,0.1182351142155328,0.0773054144260441,0.0820344350018764,0.086674066679714
0.6079166666666665,0.6299626517273575,0.622797619047619,0.6217937154559546,0.0955909757099916,0.0787618077684476,0.0803076567202104,0.0776886653314092
0.6512202380952381,0.6152801120448179,0.59375,0.5933928571428572,0.0379968036309345,0.0638624962414875,0.0608617490245808,0.0640329023630353
0.6112202380952381,0.6121550671550671,0.5974999999999999,0.5898664507535475,0.1149332782387765,0.060944929014038,0.0732265282060168,0.0681686212906421
0.6417261904761904,0.6804448621553885,0.6525000000000001,0.6565145148968679,0.1433633640032278,0.200356454606739,0.1427557427829285,0.1633134331223723
