normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance
-0.23511036625,0.17240131475,-0.864181061,0.150901429
-0.23284083625,-0.83887793825,-0.498327179,-1.30650231
-0.24269587,-0.7286693575,-0.87951605975,0.134094386
-0.23807504875,0.242961178,-0.94223751,0.092769705
-0.209916854,0.26939944875,-0.1910329344999999,-1.2563191125
-0.23406434725,-0.8073327285,-0.93238159,-0.2069924594999999
-0.2304241365,0.2282574485,-0.9429009,0.0872601226249999
-0.23378756325,0.2386311615,-0.97027601,-0.165873882
-0.253368065,-0.78292544875,-0.9375163,-0.1518370899999999
-0.2948972435,-0.9726226015,-0.9032759295,-0.4137368925
-0.23553952875,-0.80158084075,-0.75472419425,-0.1693348747499999
-0.319323264,0.215966946,-0.847425953,-1.41015682
-0.23200688875,-0.79389,-0.9375163,-1.2015640375
-0.237815552,-0.87349625075,-0.521996216,-0.94424725125
-0.23405144075,-0.7319748074999999,-0.8694170075000001,0.119800199475
-0.28391176725,0.2289717565,-0.93711815825,-0.405860528
-0.358052861,-0.8587877432500001,-0.2060451425,-1.269982965
-0.3592860025,-0.8251559975,-0.8263632725,-0.28509273575
-0.277475578,0.22990659075,-0.9386828635,-0.4290094755
-0.23411348625,-0.7853005670000001,-0.9232637135,-0.1802612972499999
-0.3333371255,-0.8071333942500001,-0.50056737175,0.0490876819
-0.529482373,-0.98944188,-0.46644813175,-1.4535687825
-0.23175952575,-0.8147027634999999,-0.9287078835,-1.309052395
-0.3656630067499999,-0.8379531939999999,-0.2420932159999999,-1.321021015
-0.23815349375,-0.787071495,-0.9526054525,-0.10071622625
-0.3283118699999999,0.250602477,-0.470389272,-1.2955187225
-0.4568639862499999,-0.8802739115,-0.504514986,0.07429644665
-0.237875767,0.14131101075,-0.928380775,0.091278079
-0.235494631,-0.8213762557500001,-0.9233882885,-1.3610247325
-0.3371050005,-0.8242812660000001,-0.77141837125,0.13317279325
-0.3709118087499999,-0.7847369074999999,-0.5136249685000001,0.140482317
-0.34578725675,-0.7631374245,-0.91917636925,-0.2143586759999999
-0.459209319,-0.8367709625,-0.90083191375,-0.0060306948149999
-0.49544860625,-0.86743865875,-0.8709798999999999,-0.11249958915
-0.428975815,-0.8145338965,-0.533188095,-0.15095387425
-0.5306967925,-0.9451651775,-0.41894201375,0.07439989665
-0.50841814,-0.8957189152499999,-0.35788528075,0.063745919925
-0.396388362,0.272505585,-0.78824306,-1.30905499
-0.3888218579999999,-0.8259468075,-0.90780722925,-1.3326134975
-0.47822263625,0.300297865,-0.5167661,-1.28328462
-0.3753086124999999,0.30598206625,-0.727229064,-1.2984096825
-0.4797564924999999,-0.92624644375,-0.37266371375,-0.39687732825
-0.4908997475,0.3122032465,-0.46638032425,-1.28164029
-0.3592483545,-0.814592105,-0.90575762275,-1.3065181125
-0.4041114,-0.83250281825,-0.886984509,-1.343579715
-0.5917597207499999,0.13444457575,-0.8790286,-0.2434754449999999
-0.2371246445,-0.878102424,-0.887999,-1.301328815
-0.22714844125,-0.8395061155,-0.5040162100000001,-0.0906063253999999
-0.244974395,-0.9209134035,-0.7309142762499999,0.074673104
-0.21704471775,-0.78503584875,-0.522391759,-0.1115824588999999
-0.256987053,-0.87764005925,-0.70423391675,0.08927970925
-0.2253312045,0.2913292055,-0.386122038,0.12984305835
-0.2308031405,-0.8641400134999999,-0.8754358760000001,-0.18063264675
-0.2531783945,-0.81879379175,-0.8243938590000001,-0.174966774
-0.2715818925,-0.7838622925,-0.91324118075,-0.177320705
-0.4244543675,0.221566999,-0.0476865119499999,0.09810881065
-0.42338619675,0.32836107225,-0.860362615,0.1559127085
-0.45987470075,-0.84226796125,-0.79042117375,0.07642791225
-0.522969,-0.9056847125,-0.7620075924999999,-0.3023453004999999
-0.57310408,-0.9894928035,-1.0451717,-0.305673879
-0.3841739899999999,0.281971444,0.064752868125,0.1334292172499999
-0.394585644,-0.804496196,-0.361583737,-0.18649854575
-0.42887119375,-0.8219387782500001,-0.87733069125,-1.2683614749999998
-0.4537514019999999,0.21927552075,-0.0647049735,-1.3562615875
-0.58099889625,-0.9867911925,-0.9615222485,-0.35682851325
-0.4163237375,-0.7846893399999999,-0.75309341375,0.13405452875
-0.41229700325,-0.81276337,-0.5243361525,0.11836744
-0.42992324575,-0.84147658775,0.0444865384,-1.308938505
-0.42330600925,-0.838879705,-0.7565362124999999,-0.11871715025
-0.41982968675,-0.8464776549999999,-0.32699739125,-0.17590488875
-0.41749627525,0.27075142125,0.044999677525,-1.3435393475
-0.41968456,-0.7718592,-0.4500190565,-0.15620318025
-0.4428811035,-0.7978440415,-0.4079366955,-0.1169583491
