name,longitude,latitude,age,normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance,cu_mt
['Betito'],,-26.5,13.5,14.238062383670105,71.11674499511719,20.22810185405737,0.5228260796837126,0.0117234
['La Coipa'],,-26.5,18.5,15.839151340650462,73.08914184570312,10.437897387602618,96.39171165927692,0.0
['Diablillos'],,-25.5,6.5,9.613971075976266,60.42398071289063,17.993088913345332,9.40143505771969,0.0
['Inca  Viejo'],,-25.5,15.5,14.913166576941586,75.47478485107422,17.124250350970797,0.7558266787496121,0.225
['Pancho  Arias'],,-24.5,15.5,15.006324459467688,82.75333404541016,15.24405741325107,0.3359769810765768,0.45
['Choquelimpie'],,-18.5,6.5,11.352404626211014,70.32803344726562,20.439009174899084,9.054300044708004,0.0
['Dos  Hermanos'],,-18.5,13.5,15.100111378540284,74.5238037109375,9.902242380306731,13.967676691625746,0.05
['Tucari'],,-16.5,4.5,8.592204149885262,61.52031326293945,17.823989850418002,18.86162384081657,0.0
['Santa Rosa'],,-16.5,7.5,10.45552891321589,63.4559440612793,30.330915257972208,13.014309943421152,0.0
['San Antonio de Esquilache'],,-16.5,20.5,13.145406052986566,79.65765380859375,34.91730723653471,15.118845017869631,0.0
['Ares'],,-15.5,5.5,7.890714138779842,49.037017822265625,36.59438056403472,9.870468346098956,0.0
['Caylloma'],,-15.5,7.5,9.397216911500314,53.0955924987793,40.64892221176972,26.74607596810803,0.0
['San Salvador de Patillani'],,-15.5,9.5,11.452560569582902,59.38197326660156,33.27815898152334,34.28903309115111,0.44
['Shila'],,-15.5,10.5,8.097913863456913,60.63481140136719,40.07685073501942,27.71349542987093,0.0
['Poracota'],,-15.5,13.5,13.245138019426712,78.02571868896484,30.345701052502072,23.583302616828,0.0
['Orcopampa'],,-15.5,14.5,12.789912393150315,77.03070068359375,32.51732665739537,25.839448997998268,0.0
['Berenguela'],,-15.5,22.5,9.773903338606727,80.81898498535156,42.01535783052527,7.962370042167371,0.348916
['Cerro Hermoso'],,-15.5,23.5,10.112770321338632,81.39342498779297,29.98391485917808,2.3637486244178265,0.015
['Arcata'],,-14.5,5.5,7.504567556092704,48.41609573364258,32.367132607704164,6.3266194090477095,0.0
['San Juan de Lucanas'],,-14.5,9.5,10.761544190211286,56.44987869262695,37.74758700632798,28.027240170167364,0.0
['Yauricocha'],,-12.5,6.5,9.934339350409934,47.34552001953125,34.39917164068806,2.957154359775524,0.1792
['Julcani'],,-12.5,9.5,11.2701197074526,52.91904067993164,33.7857059596522,16.768260088100366,0.0
['Toromocho'],,-11.5,7.5,10.42042269015727,46.59956359863281,29.834162972015584,1.690610784245118,9.92072
['Chungar'],,-11.5,13.5,12.894907868610304,57.51359176635742,19.53751583174125,4.324782403881761,0.0424
['Raura'],,-10.5,8.5,11.015774922263011,47.34565734863281,25.579385599721704,4.3346548542148975,0.03625
['Marcapunta-Colquijirca'],,-10.5,11.5,10.726659365027755,54.79119110107422,23.77819327281012,2.7136282727103045,1.5499999999999998
['Quicay II'],,-10.5,12.5,12.894907868610304,57.51359176635742,19.53751583174125,2.3310870658815195,3.5
['Cerro de Pasco'],,-10.5,14.5,14.489988127910404,59.760009765625,18.502858062892088,2.6582918682574195,1.5
['Antamina'],,-9.5,10.5,12.208248908713758,45.01044464111328,23.243459896029748,5.501231255519399,7.897
['Pierina'],,-9.5,14.5,14.582244339313643,57.52531433105469,16.565559227366705,3.5914320384047214,0.0
['El Aguila'],,-8.5,4.5,8.001011492694985,37.26357650756836,13.988719803546587,12.358872783343148,0.289
['Alto  Dorado'],,-8.5,9.5,12.48987558009091,29.065460205078125,18.066114352131976,14.401541957071595,0.051
['Pashpap'],,-8.5,14.5,13.669483838583208,58.22882843017578,18.2272005313284,7.29446360705186,0.6372
['Magistral'],,-8.5,15.5,13.669483838583208,58.22882843017578,18.2272005313284,10.221915502728846,1.85742
"['Colpayoc', 'Salpo-Milluachaqui']",,-7.5,14.5,14.351132042009272,46.78203582763672,12.493040136810649,12.9039065558621,0.0
"['Algamarca', 'Shahuindo']",,-7.5,15.5,13.325344534857232,39.18828201293945,19.582215873570973,10.557106175454589,0.03
"['La Virgen', 'Alto Chicama', 'El  Galeno']",,-7.5,16.5,13.319961354535147,49.48926544189453,20.30714682803628,4.986689224064648,4.09062
"['El Toro', 'Pachagón']",,-7.5,18.5,12.37703835504119,41.9407844543457,23.948326594790515,3.1968709263622417,0.5
['Michiquillay'],,-7.5,19.5,13.155529809001544,44.85799407958984,22.71087143658244,16.820748724970766,6.3
['La Arena'],,-7.5,25.5,13.05410118029722,67.92560577392578,13.284491532593163,37.91006745969952,2.636364
['Yanacocha'],,-6.5,9.5,12.603379036083656,28.948686599731445,15.813605540254189,22.108616945197376,0.0
['Sipán'],,-6.5,11.5,9.861722560174057,28.836917877197266,18.319163014458454,0.0,0.0
['Tantahuatay'],,-6.5,12.5,11.386421554671829,31.70908164978028,11.077875675478936,0.0,2.9625
"['Cerro  Corona', 'La Granja']",,-6.5,13.5,14.246044879812814,35.7343864440918,6.364707203048916,9.0596495072088,20.15
['Cañariaco'],,-6.5,14.5,13.874270799304115,37.365482330322266,9.958712839302564,21.11436375828705,4.012
"['La Zanja', 'Minas  Conga']",,-6.5,15.5,13.381644760800356,38.81345748901367,16.267997015843704,15.024326324918594,2.2182
['Rio Blanco'],,-4.5,11.5,9.917849097756164,31.52656936645508,13.342986210569308,0.0,7.164899999999999
['Quimsacocha'],,-3.5,7.5,11.091650906450315,29.926008224487305,15.541603840227625,58.16332766346261,0.04
['Fierro  Urcu'],,-3.5,9.5,11.81694397571919,29.63037872314453,19.865818938976872,43.23506684596329,0.107
['Tres Chorreras'],,-3.5,12.5,12.187516868540255,37.048919677734375,25.399360419718704,0.0,0.05
['Portovelo-Zaruma'],,-3.5,15.5,12.917332026953313,40.472991943359375,14.889921154969812,33.96958309573955,0.0819
['La Tigrera'],,-3.5,17.5,12.380051755759046,43.23556900024414,12.480580643048713,28.54305265142816,0.0
['Gaby-Papa  Grande'],,-3.5,20.5,13.329497590360656,47.75656509399414,11.084308857875868,15.490717048418468,0.36
['Cangrejos'],,-3.5,23.5,12.442884695375977,53.17758941650391,23.433343855281265,13.846410969749169,0.2
['Chaucha'],,-2.5,9.5,11.81694397571919,29.63037872314453,19.865818938976872,48.4577430522531,1.452
['Telimbela'],,-1.5,19.5,12.281541897121558,47.07351303100586,9.355581378842388,36.04944227617064,1.375
['Balzapamba-Las Guardias'],,-1.5,21.5,12.66588233449937,51.493385314941406,6.279131259162512,8.199600943618547,2.09
