roc_auc,precision,recall,f1_score
0.7186440677966102,0.4716981132075472,0.8333333333333334,0.6024096385542169
0.7350282485875705,0.4444444444444444,0.8,0.5714285714285714
0.7073446327683616,0.45614035087719296,0.8666666666666667,0.5977011494252873
0.7463276836158192,0.4444444444444444,0.8,0.5714285714285714
0.7446327683615819,0.48148148148148145,0.8666666666666667,0.6190476190476191
0.7254237288135593,0.47368421052631576,0.9,0.6206896551724138
0.7118644067796611,0.43103448275862066,0.8333333333333334,0.5681818181818181
0.7039548022598869,0.4230769230769231,0.7333333333333333,0.5365853658536585
0.7322033898305085,0.45098039215686275,0.7666666666666667,0.5679012345679013
0.7192090395480225,0.45098039215686275,0.7666666666666667,0.5679012345679013
0.7028248587570621,0.49056603773584906,0.8666666666666667,0.6265060240963856
0.7779661016949153,0.4716981132075472,0.8333333333333334,0.6024096385542169
0.7225988700564971,0.48148148148148145,0.8666666666666667,0.6190476190476191
0.7045197740112994,0.45454545454545453,0.8333333333333334,0.5882352941176471
0.7474576271186442,0.5,0.8666666666666667,0.6341463414634146
0.7621468926553672,0.4827586206896552,0.9333333333333333,0.6363636363636364
0.7440677966101695,0.4642857142857143,0.8666666666666667,0.6046511627906976
0.7090395480225988,0.4642857142857143,0.8666666666666667,0.6046511627906976
0.675141242937853,0.41379310344827586,0.8,0.5454545454545454
0.7446327683615819,0.46296296296296297,0.8333333333333334,0.5952380952380952
0.7358757062146893,0.5192307692307693,0.9,0.6585365853658537
0.7463276836158192,0.49056603773584906,0.8666666666666667,0.6265060240963856
0.727683615819209,0.44642857142857145,0.8333333333333334,0.5813953488372092
0.7581920903954802,0.5,0.9333333333333333,0.6511627906976745
0.7062146892655368,0.4807692307692308,0.8333333333333334,0.6097560975609756
0.7124293785310734,0.46296296296296297,0.8333333333333334,0.5952380952380952
0.6923728813559322,0.43636363636363634,0.8,0.5647058823529413
0.7059322033898305,0.4406779661016949,0.8666666666666667,0.5842696629213483
0.7141242937853107,0.5,0.7666666666666667,0.605263157894737
0.752542372881356,0.5098039215686274,0.8666666666666667,0.6419753086419753
0.7135593220338983,0.4807692307692308,0.8333333333333334,0.6097560975609756
0.7084745762711864,0.4262295081967213,0.8666666666666667,0.5714285714285714
0.7367231638418079,0.49056603773584906,0.8666666666666667,0.6265060240963856
0.7240112994350283,0.4444444444444444,0.8,0.5714285714285714
0.7533898305084745,0.4827586206896552,0.9333333333333333,0.6363636363636364
0.6305084745762711,0.40816326530612246,0.6666666666666666,0.5063291139240507
0.7166666666666667,0.4528301886792453,0.8,0.5783132530120482
0.7440677966101694,0.48214285714285715,0.9,0.627906976744186
0.6991525423728814,0.48148148148148145,0.8666666666666667,0.6190476190476191
0.7573446327683616,0.4727272727272727,0.8666666666666667,0.611764705882353
0.7372881355932204,0.5102040816326531,0.8333333333333334,0.6329113924050633
0.6858757062146893,0.4339622641509434,0.7666666666666667,0.5542168674698795
0.6977401129943502,0.43137254901960786,0.7333333333333333,0.54320987654321
0.7677966101694915,0.4909090909090909,0.9,0.6352941176470589
0.6740112994350282,0.45614035087719296,0.8666666666666667,0.5977011494252873
0.7483050847457626,0.4406779661016949,0.8666666666666667,0.5842696629213483
0.7101694915254237,0.5,0.8,0.6153846153846154
0.6610169491525424,0.4,0.6,0.48
0.7175141242937854,0.4727272727272727,0.8666666666666667,0.611764705882353
0.6909604519774012,0.4423076923076923,0.7666666666666667,0.5609756097560975
0.7016949152542373,0.4528301886792453,0.8,0.5783132530120482
0.7177966101694916,0.4716981132075472,0.8333333333333334,0.6024096385542169
0.7087570621468927,0.45454545454545453,0.8333333333333334,0.5882352941176471
0.7406779661016949,0.49056603773584906,0.8666666666666667,0.6265060240963856
0.7028248587570621,0.4807692307692308,0.8333333333333334,0.6097560975609756
0.6915254237288135,0.4107142857142857,0.7666666666666667,0.5348837209302325
0.7084745762711864,0.4827586206896552,0.9333333333333333,0.6363636363636364
0.7180790960451977,0.4444444444444444,0.8,0.5714285714285714
0.7257062146892655,0.45454545454545453,0.8333333333333334,0.5882352941176471
0.7581920903954802,0.4727272727272727,0.8666666666666667,0.611764705882353
0.7175141242937854,0.5,0.8333333333333334,0.625
0.7225988700564973,0.4807692307692308,0.8333333333333334,0.6097560975609756
0.7124293785310735,0.45614035087719296,0.8666666666666667,0.5977011494252873
0.7542372881355932,0.4642857142857143,0.8666666666666667,0.6046511627906976
0.7669491525423728,0.4909090909090909,0.9,0.6352941176470589
0.6045197740112995,0.4,0.8,0.5333333333333333
0.7192090395480226,0.47058823529411764,0.8,0.5925925925925927
0.7039548022598869,0.4666666666666667,0.9333333333333333,0.6222222222222223
0.7581920903954802,0.4642857142857143,0.8666666666666667,0.6046511627906976
0.7621468926553672,0.45,0.9,0.6
0.7813559322033898,0.47368421052631576,0.9,0.6206896551724138
0.7822033898305085,0.5087719298245614,0.9666666666666667,0.6666666666666667
0.7700564971751412,0.45901639344262296,0.9333333333333333,0.6153846153846154
0.6819209039548022,0.4528301886792453,0.8,0.5783132530120482
0.7107344632768362,0.47368421052631576,0.9,0.6206896551724138
0.7576271186440678,0.49056603773584906,0.8666666666666667,0.6265060240963856
0.7028248587570621,0.46,0.7666666666666667,0.575
0.7101694915254237,0.5,0.8333333333333334,0.625
0.7686440677966102,0.5102040816326531,0.8333333333333334,0.6329113924050633
0.7418079096045198,0.48214285714285715,0.9,0.627906976744186
0.7169491525423729,0.45454545454545453,0.8333333333333334,0.5882352941176471
0.6519774011299435,0.4375,0.7,0.5384615384615384
0.7884180790960452,0.5,0.9333333333333333,0.6511627906976745
0.7045197740112994,0.45098039215686275,0.7666666666666667,0.5679012345679013
0.6774011299435029,0.47058823529411764,0.8,0.5925925925925927
0.7180790960451977,0.45454545454545453,0.8333333333333334,0.5882352941176471
0.7186440677966102,0.45454545454545453,0.8333333333333334,0.5882352941176471
0.6740112994350282,0.4166666666666667,0.6666666666666666,0.5128205128205129
0.7310734463276837,0.48214285714285715,0.9,0.627906976744186
0.7271186440677966,0.47058823529411764,0.8,0.5925925925925927
0.6225988700564972,0.39285714285714285,0.7333333333333333,0.5116279069767441
0.7005649717514124,0.45454545454545453,0.8333333333333334,0.5882352941176471
0.696045197740113,0.44642857142857145,0.8333333333333334,0.5813953488372092
0.7398305084745763,0.49019607843137253,0.8333333333333334,0.6172839506172839
0.7564971751412429,0.4909090909090909,0.9,0.6352941176470589
0.7516949152542373,0.5102040816326531,0.8333333333333334,0.6329113924050633
0.7700564971751412,0.48214285714285715,0.9,0.627906976744186
0.7282485875706215,0.4909090909090909,0.9,0.6352941176470589
0.6779661016949152,0.43859649122807015,0.8333333333333334,0.574712643678161
0.6864406779661016,0.4444444444444444,0.8,0.5714285714285714
0.7596045197740113,0.46153846153846156,0.8,0.5853658536585367
0.7073446327683616,0.46153846153846156,0.8,0.5853658536585367
0.7,0.45098039215686275,0.7666666666666667,0.5679012345679013
0.7836158192090396,0.4642857142857143,0.8666666666666667,0.6046511627906976
0.6248587570621469,0.4,0.6666666666666666,0.5
0.7548022598870057,0.48,0.8,0.6
0.7048022598870057,0.4406779661016949,0.8666666666666667,0.5842696629213483
0.6838983050847458,0.42857142857142855,0.7,0.5316455696202531
0.7875706214689265,0.46551724137931033,0.9,0.6136363636363636
0.7033898305084746,0.48,0.8,0.6
0.6686440677966101,0.4074074074074074,0.7333333333333333,0.5238095238095238
0.7429378531073446,0.5,0.9,0.6428571428571429
0.7508474576271186,0.4827586206896552,0.9333333333333333,0.6363636363636364
0.7062146892655368,0.45098039215686275,0.7666666666666667,0.5679012345679013
0.738135593220339,0.43333333333333335,0.8666666666666667,0.5777777777777778
0.7197740112994351,0.4489795918367347,0.7333333333333333,0.5569620253164558
0.7429378531073447,0.5,0.9,0.6428571428571429
0.6785310734463277,0.44642857142857145,0.8333333333333334,0.5813953488372092
0.7322033898305085,0.4642857142857143,0.8666666666666667,0.6046511627906976
0.7163841807909606,0.4482758620689655,0.8666666666666667,0.5909090909090909
0.73954802259887,0.46938775510204084,0.7666666666666667,0.5822784810126582
0.7169491525423729,0.46551724137931033,0.9,0.6136363636363636
0.7406779661016949,0.5098039215686274,0.8666666666666667,0.6419753086419753
0.6661016949152543,0.4444444444444444,0.8,0.5714285714285714
0.6782485875706215,0.45454545454545453,0.8333333333333334,0.5882352941176471
0.6994350282485875,0.46296296296296297,0.8333333333333334,0.5952380952380952
0.7090395480225988,0.45614035087719296,0.8666666666666667,0.5977011494252873
0.7197740112994351,0.4807692307692308,0.8333333333333334,0.6097560975609756
0.711864406779661,0.4,0.8,0.5333333333333333
