normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance
-0.4688103715,0.0850966325,-1.2239292075,0.25076145625
-0.3852026584999999,-0.7045435825,-0.355767344,-1.1735457475
-0.483212851,-0.65456114875,-1.4230603875,-0.3857830195
-0.547251649,0.1091368539999999,-0.6416723550000001,0.18177046275
-0.3945297485,-0.06385963775,-0.26036405825,-0.92163751375
-0.437015182,-0.58598055225,-0.69370644025,0.0073181476075
-0.52613618875,0.1091368539999999,-0.636447135,0.15934962
-0.45986127475,0.0442873835,-1.389947185,-0.0171263683999999
-0.45424744,-0.644631735,-1.3838331,-0.380249492
-0.5643714175,-0.9353887275,-0.66111562325,-1.00793086
-0.23032065925,-0.7695254770000001,-0.463112017,-0.670145591
-0.35971562575,0.153932596,-0.4432583385,-0.3682791199999999
-0.4881115247499999,-0.68741692025,-1.410997425,-0.4046628674999999
-0.1741198,-0.7620419575,-0.3352704075,-0.4098815884999999
-0.41485430225,-0.6114780224999999,-0.742786486,-0.3622400807499999
-0.1672998762499999,0.19293426675,-0.84067982,-0.4071064212499999
-0.25534779,-0.7962417977499999,-0.334102318,-0.6770190064999999
-0.26697544425,-1.4022089299999998,-0.51848187,-1.0284235675000002
-0.17355990975,0.196033166,-0.84067982,-0.390480899
-0.142228354,-0.6576956585,-1.45142817,-0.6151851294999999
-0.22528192,-0.72596708825,-0.35251905175,-0.45162997775
-0.37356127125,-0.96866877975,-0.5457026735,-1.13654688
-0.176717225,-0.83595122125,-1.4331614575,-1.0783183925
-0.2500971875,-0.8001293785000001,-0.35690514925,-0.8593705115
-0.2425813125,-0.64812501,-1.3602792675000002,-1.2193443475
-0.22902167425,-0.38429216125,-0.4091249915,-1.366629435
-0.254598834,-0.666249556,-0.2885548435,0.0520260594
-0.1105378333499999,0.074065367375,-1.23515913,0.02460020705
-0.370150601,-0.72622607325,-1.377971855,-1.028746095
-0.150181039,-0.59669028875,-0.366615861,0.428498607
-0.19894424125,-0.986110375,-0.3076257415,0.34014427625
-0.239864684,-0.6405324617499999,-0.7691308087500001,-1.131061455
-0.36411035975,-0.87062655,-0.7703132135,-0.4744847315
-0.34764232875,-0.8841823685,-0.791313806,-0.47245753
-0.37883711425,-0.8174672457500001,-0.38767038325,-0.459908345
-0.418049285,-0.7885269385,-0.256862591,0.1734847642499999
-0.4436390189999999,-0.7664101725,-0.225540418,0.195530303
-0.2833666,-0.3758986904999999,-0.42966135775,-1.3643484
-0.24403427875,-0.71015444475,-1.46903025,-0.441142908
-0.32829211025,-0.365520364,-0.397132932,-1.307045895
-0.284388881,-0.3473902244999999,-0.4243813855,-1.381128355
-0.49754727325,-0.79117404925,-0.3291138265,-0.57783604
-0.33492420375,-0.394080018,-0.3788385715,-1.12127105
-0.2627093155,-0.75048264125,-1.4204909275,-1.1437604575
-0.2717395115,-0.79956454,-1.42527488,-1.149824155
-0.4305962,-0.037693085875,-0.698995875,-1.320848745
-0.452717845,-0.8184148065,-1.3263998149999998,-1.06292228
-0.0896327712499999,-1.38070075,-0.37803880975,-0.261615024
-0.16860434675,-0.75736799,-0.4462859034999999,0.15049496375
-0.1172246745,-0.7154728825,-0.35623260525,-0.4071761445
-0.25582194875,-0.8159403075,-0.47188116525,-0.12999494875
-0.09837896885,-0.40426754325,-0.134967409,0.17366607025
-0.096742706225,-0.8007334275,-0.75842564875,-0.4194701375
-0.1423794205,-0.8560957065,-0.55715339825,-1.02096938
-0.1523786985,-0.685796875,-0.75548195775,-0.4460643575
-0.18303493625,-0.5999834964999999,-0.2343556417499999,-0.06350820675
-0.22605596,-0.2309104575,-0.5083686000000001,0.19516790975
-0.3509252989999999,-1.1642809625,-0.4903369065,-0.43398485075
-0.5014702,-0.8278147659999999,-0.55058484,-0.5983601
-0.409048466,-1.0923275099999998,-0.9426813325,-0.574178345
-0.61523246,-0.34142575425,-0.10605834375,0.016786910675
-0.2980107245,-0.65631488375,-0.27914466,-0.433581918
-0.3929045452499999,-1.1155281625,-1.2060469,-0.96830341425
-0.8150658024999999,-0.37438913325,-0.18256542725,-0.9545834315
-1.093453535,-0.983466774,-0.6513494249999999,-0.4772422
-0.7810056025,-1.34256923,-0.4649308649999999,-0.444028106
-0.9344924625,-0.610726019,-0.30251944375,0.3540463602499999
-0.6965620435000001,-1.173219285,-0.10090194875,-0.85332677375
-0.82477917575,-0.73901033325,-0.421015526,0.098865259375
-0.9506155735,-0.76544608125,-0.2976266225,-0.46151710825
-0.722803091,-0.133518122,-0.1059570767499999,-0.8469885965
-0.91530016425,-0.6875764034999999,-0.41371501175,-0.96097715325
-0.8484090697500001,-0.741340779,-0.37746982625,-1.0779280325
-0.7805868555,-0.15056195425,-0.26481665875,-1.22441793
-0.3242222362499999,-1.146161625,-1.1982960475,-1.0228318175
-0.7998168800000001,-0.6851382699999999,-0.409167336,-1.0986277
-0.7919170249999999,-0.77070146825,-0.3758951805,-1.1068793025
-0.839823604,-1.0972072875,-0.31233479,0.28777711375
-0.7895016025,-1.1364022775,-0.3219182535,0.0550966248
-0.5719471675,0.163299194,-0.4489418945,-1.042501405
-0.2770685995,0.1704835,-0.3727277815,-1.32843205
-0.5099720815,0.14347985025,-0.366369449,-0.95170906025
-0.7083679315,-0.0654347885,-0.47549470825,-1.19605344
-0.6802976924999999,-0.63995121275,-0.0584858596499999,-1.126053095
-0.8223219599999999,-1.1705588025,-0.4395433785,-0.95816879925
-0.13035874325,-0.58704747725,-0.239900221,-0.0655406075
-0.508218285,0.19533874825,-0.4265046649999999,-1.0477604725
-0.5937252049999999,-0.7339856517500001,-0.5616837837499999,-1.0399612225
-0.5828649985,-0.74773276825,-0.56211978,-1.0906522925
-0.709776224,0.017891944275,-0.382367752,-1.2071208375
-0.7439002124999999,-0.71165865775,-0.43649830075,-1.2096672575
-0.2808275285,0.233881869,-0.1106745503499999,-1.27226737
-0.32370187925,0.292830025,-0.6346583,-0.3188871375
-0.32924526825,0.2769318785,-0.69516285825,-0.5408625035
-0.5979850932499999,-1.0405868025,-0.0809938365,-0.96471419375
-0.7577099692499999,-1.2316996175,-0.1989870769999999,-1.1776207875
-0.2581464025,-0.33935794125,-0.13310960275,-1.33107895
-0.6334588375,0.0924537317499999,-0.44404243475,0.06786690775
-0.45730063,-0.515669931,-0.0524545103249999,-1.2428422175
-0.3340919805,-0.986835321,-1.091449585,-1.0313034625
-0.38924031975,-0.67850654675,-0.24052206925,-1.538219395
-0.19391062475,-1.1040988,-1.2106541924999998,-0.9744317765
-0.3411208302499999,-1.25167659,0.022152733375,-0.9133749325
-0.32436700025,-1.250495155,0.0411999648,-0.90573347
-0.117810525,-1.2965149125,-0.94243456525,-0.4212653857499999
-0.3811157215,-0.7023368575,-0.76655186,-0.5033339425000001
-0.072680755,-1.2302748,-0.1060452337499999,0.058526009
-0.1640523305,-1.37711598,-0.35189068,-0.12757235025
-0.4213815365,-1.604696235,-0.5166971777499999,-0.5508638215
-0.4864140262499999,-0.929267241,-0.32086636425,-1.2696990025
