roc_auc,precision,recall,f1_score
0.6466101694915254,0.39344262295081966,0.8,0.5274725274725275
0.6344632768361582,0.4032258064516129,0.8333333333333334,0.5434782608695652
0.612994350282486,0.42105263157894735,0.8,0.5517241379310345
0.6782485875706215,0.38333333333333336,0.7666666666666667,0.5111111111111111
0.619774011299435,0.4098360655737705,0.8333333333333334,0.5494505494505496
0.6265536723163843,0.4126984126984127,0.8666666666666667,0.5591397849462365
0.6319209039548023,0.4166666666666667,0.8333333333333334,0.5555555555555556
0.6415254237288135,0.41935483870967744,0.8666666666666667,0.5652173913043478
0.676271186440678,0.4067796610169492,0.8,0.5393258426966292
0.6449152542372881,0.43333333333333335,0.8666666666666667,0.5777777777777778
0.6406779661016949,0.4262295081967213,0.8666666666666667,0.5714285714285714
0.6107344632768361,0.423728813559322,0.8333333333333334,0.5617977528089888
0.6387005649717514,0.4,0.8666666666666667,0.5473684210526316
0.6152542372881356,0.45,0.9,0.6
0.6240112994350282,0.39285714285714285,0.7333333333333333,0.5116279069767441
0.6435028248587571,0.4,0.8,0.5333333333333333
0.6231638418079096,0.4067796610169492,0.8,0.5393258426966292
0.7059322033898305,0.4393939393939394,0.9666666666666667,0.6041666666666667
0.6598870056497175,0.4307692307692308,0.9333333333333333,0.5894736842105264
0.6587570621468927,0.423728813559322,0.8333333333333334,0.5617977528089888
0.6669491525423729,0.4262295081967213,0.8666666666666667,0.5714285714285714
0.6234463276836159,0.4,0.7333333333333333,0.5176470588235295
0.6923728813559322,0.41935483870967744,0.8666666666666667,0.5652173913043478
0.6124293785310734,0.3939393939393939,0.8666666666666667,0.5416666666666666
0.6395480225988701,0.4067796610169492,0.8,0.5393258426966292
0.6028248587570622,0.4032258064516129,0.8333333333333334,0.5434782608695652
0.5768361581920904,0.3684210526315789,0.7,0.48275862068965514
0.6742937853107345,0.390625,0.8333333333333334,0.5319148936170213
0.6457627118644068,0.4032258064516129,0.8333333333333334,0.5434782608695652
0.6884180790960452,0.421875,0.9,0.574468085106383
0.6186440677966102,0.4166666666666667,0.8333333333333334,0.5555555555555556
0.6598870056497175,0.40625,0.8666666666666667,0.5531914893617021
0.5966101694915253,0.39344262295081966,0.8,0.5274725274725275
0.6418079096045197,0.42857142857142855,0.9,0.5806451612903225
0.6429378531073446,0.41935483870967744,0.8666666666666667,0.5652173913043478
0.5531073446327683,0.423728813559322,0.8333333333333334,0.5617977528089888
0.6655367231638418,0.421875,0.9,0.574468085106383
0.643502824858757,0.423728813559322,0.8333333333333334,0.5617977528089888
0.5768361581920904,0.3793103448275862,0.7333333333333333,0.5
0.6146892655367231,0.4098360655737705,0.8333333333333334,0.5494505494505496
0.5906779661016949,0.390625,0.8333333333333334,0.5319148936170213
0.6225988700564972,0.4067796610169492,0.8,0.5393258426966292
0.5799435028248587,0.3898305084745763,0.7666666666666667,0.5168539325842697
0.6319209039548022,0.40625,0.8666666666666667,0.5531914893617021
0.6675141242937853,0.4166666666666667,0.8333333333333334,0.5555555555555556
0.619774011299435,0.43103448275862066,0.8333333333333334,0.5681818181818181
0.637005649717514,0.4406779661016949,0.8666666666666667,0.5842696629213483
0.6254237288135593,0.4098360655737705,0.8333333333333334,0.5494505494505496
0.6194915254237288,0.4339622641509434,0.7666666666666667,0.5542168674698795
0.6073446327683616,0.42857142857142855,0.9,0.5806451612903225
0.6677966101694917,0.43548387096774194,0.9,0.5869565217391305
0.6353107344632768,0.3870967741935484,0.8,0.5217391304347827
0.6112994350282486,0.38095238095238093,0.8,0.5161290322580645
0.6426553672316384,0.423728813559322,0.8333333333333334,0.5617977528089888
