normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance
-0.118170235,0.154350085,-0.038329845,0.7314859149999999
-0.124012535,0.15395028,-0.0377564835,0.741497
-0.1266686699999999,0.053314184,-0.063685323,0.6787981
-0.11472377,0.141346295,-0.064393835,0.63917037
-0.117939025,0.12893632,0.1451257,0.5490539000000001
0.106893193,0.082495203,0.1583794,0.45975858
-0.109316185,0.085597755,0.169099015,0.3884285
-0.179779065,0.06033192,0.0690207425,-1.1895299
-0.17281063,0.060495455,0.0887503249999999,-1.1737039500000002
-0.13991094,0.085617975,0.15861241,0.72353643
0.097309328,0.09108191,0.118792765,0.52164206
-0.183137905,0.0867542825,0.10916748,0.323090385
-0.14047388,0.08850234,0.1619569699999999,0.7320654
-0.15914397,0.0218091365,-0.14989053,-1.0467713
-0.231062315,-0.00092533045,-0.132159945,-1.03240955
-0.241836775,-0.0126715675,0.144018605,-0.98834285
-0.08963167,0.115863398,0.17496916,0.7409508499999999
-0.111467205,0.100276963,0.129350215,0.83073258
-0.13126743,-0.019865362,-0.170336495,-1.0940082
0.028250724,-0.07774128,0.111192532,-0.062845252
-0.0818243,-0.0656969275,-0.0879392579999999,-1.1190659
-0.114640065,-0.2964034949999999,-0.084449058,0.027201628
-0.13989528,-0.286177515,0.0767626925,0.45131631
-0.129383475,-0.0164747035,0.153994715,0.5984314500000001
0.13598861,-0.15115431,0.047617406,0.3619239199999999
-0.111712885,-0.20423088,-0.3695496,-0.043589693
0.123118415,-0.14598059,0.200673925,0.43914465
-0.12489347,-0.0953664675,0.2112097949999999,0.40630111
-0.070440463,-0.011543108,0.23191831,-1.0208233
-0.44732574,-0.0471798759999999,0.1389249249999999,-0.0256429705
-0.0780534475,-0.044026603,-0.04683432,0.21814466
-0.15521488,-0.3333733,-0.201897515,0.50056038
-0.290491285,-0.01525662075,-0.118974723,-0.97555762
-0.0699974449999999,-0.828736285,0.090091565,0.20997271
0.11706355,-0.092223257,0.0528729325,0.647285195
-0.2950736,-0.8140505499999999,-0.131162355,-0.87294358
-0.3095967149999999,-0.810560365,-0.0426104335,-0.872549565
0.32515257,-0.6674907,0.248600665,-0.67334598
0.0817581199999999,-0.7052847849999999,0.0342606035,0.187930725
-0.5426624499999999,0.0725321545,-0.1027627425,-0.314729705
-0.5757213649999999,-0.074245155,-0.054801615,-0.2765706599999999
-0.6148164700000001,-0.881729905,-0.88993463,-0.33792469
-0.60916372,0.074366135,-0.8598039799999999,-0.32609139
-0.61698715,0.063483505,-0.861149115,-0.32763201
-0.58458185,-0.047758952,-0.198848625,-0.22361651
-0.62161933,-0.100860365,-0.8602392,-0.299493235
-0.0095438015,-0.7171073,-0.7803326850000001,-1.0632761
-0.01034983625,-0.7257862500000001,-0.7857632999999999,-1.0528913
-0.1107492725,-0.7524871200000001,-0.6692428,0.73785077
-0.10958196,-0.80675892,-0.68246802,0.6531158
-0.3043205599999999,0.06251931,-0.85137901,-1.0236264
-0.60952911,0.0664360099999999,-0.872145025,-0.3418423849999999
-0.11681869,0.13045246,-0.60133033,0.80289338
-0.30327952,-0.019619979,-0.8317325,-1.05193315
-0.1239283519999999,0.1297153549999999,-0.052709465,0.638467865
-0.09417755,0.111080712,0.15439007,0.41549869
-0.265450485,0.040264662,-0.164096,-1.03760575
-0.15385522,0.1068891125,0.15580555,0.4258451
-0.37447606,0.033155449,0.08177917,0.13424275
-0.17318418,0.07807565,-0.0226457985,0.337901785
0.10806514,-0.06293009,0.183993265,-1.0435631
-0.10709023,-0.003287171,0.179699255,-1.0587032
-0.5417997,0.15427093,0.23921308,-0.2154027949999999
0.10247239,0.1718398,0.18920526,0.1964331449999999
-0.156304855,-0.016485811,-0.13190926,-1.0975815
-0.113120155,0.0498256795,-0.1314054,-1.03296235
0.09709243,0.19317797,0.252174235,0.17955782
-0.1091140655,0.269220085,0.17713665,-0.8402300149999999
-0.19160243,0.079411255,-0.258623385,-1.58663715
0.12962971,0.18785814,-0.052221723,0.0787125425
-0.0043584108,0.079946915,0.11535208,0.06337854
-0.48414345,-0.2756537249999999,0.1893055149999999,-0.3163899
0.0985496154999999,0.278913335,0.0154292899999999,-0.267938615
0.146039425,0.276888115,-0.0063593136,-0.6287336
0.057276547,0.119142795,-0.341679275,0.01232685875
0.060215533,0.1108473225,-0.5363912200000001,0.08742204
-0.0459565485,0.113726315,0.092063495,0.0928620699999999
-0.11399143,0.1458065,0.154687925,0.018808294
0.20810836,0.103896127,0.19718896,-0.0577791435
-0.191502445,0.12057601,0.23111756,-1.14880785
-0.55185235,0.17605721,0.189970955,-0.250621695
0.0166802555,0.1330855799999999,0.227276405,-1.2000961
-0.042735747,0.121845105,-0.034309373,-1.2254545
0.07034191,0.111266705,0.0793616105,0.0806985225
0.061245445,0.10581536,0.0781017175,0.189568625
0.0499945,0.1169312399999999,0.16497242,0.408433455
-0.55025185,0.156389565,0.187736935,-0.17921606
-0.042358142,0.090843475,0.0972623079999999,-1.20773955
-0.025131356,0.0076882094,0.151717455,0.0754680899999999
