normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance
0.0288473169999999,0.416804065,-1.2137724,1.29432825
-0.10614214,0.7939647000000001,-1.1836548,1.1151694
-0.041191939,-0.477343185,-1.1835877,1.09482075
0.0090616955,0.863963545,-1.24787505,0.68746763
-0.062061583,0.94691103,0.8636801000000001,1.2086264999999998
0.0102425055,-0.5869707,0.829780915,0.29061818
-0.191967835,-0.60124453,0.90296335,0.2907253
0.3679153,-0.3275491299999999,-0.237492495,-0.28556748
0.353351865,-0.38767261,-0.256429745,-0.2909991899999999
-0.44593823,-0.44093211,0.88951099,0.309652105
-0.0099401465,-0.2421206149999999,0.344649635,0.276885535
-0.311547055,-0.264402495,0.22171398,0.251280695
-0.40022587,-0.25496069,0.7697928549999999,0.305788665
-0.38586475,-0.14365428,-1.16434815,-1.8756809
0.078618525,-0.33669938,-1.11006995,0.432643715
0.1048471649999999,-0.373447515,-0.21331833,0.43814799
-0.048883777,-0.33252835,0.784344275,0.42986304
-0.2313976449999999,-0.09958672,-0.175507165,1.24324945
-0.368779035,-0.14947794,-1.1623165,-1.87719015
0.21748621,-0.447998195,0.008956252,-0.5949704
0.3523138999999999,-1.0041318,-0.33440945,-0.345511425
0.19280385,-1.01348255,-0.5712176,-1.64996045
-0.0568665535,-0.965384,-0.71903695,1.30335315
-0.282723395,-0.2960091,0.8096686,0.5937828
0.147446145,-0.9104833,-0.380997645,1.54103335
-0.15349668,-0.445240335,-0.65686411,1.2746876500000002
0.168132035,-0.8977015500000001,1.01263055,0.47252734
-0.34771839,-0.864211795,1.06664045,0.439745785
0.41965966,-0.348859,0.90265675,-1.74044005
0.24651694,-0.689299195,0.6549093,-0.563537715
0.365651205,-0.74413478,-0.376564695,-0.32966788
-0.13123767,-0.96371267,-0.5344736000000001,1.2335032
0.367879315,-0.773368265,-0.48882754,-0.338127405
0.368327335,-0.75094145,-0.28811093,-0.31360823
0.024929054,-0.96658905,-0.433384895,0.4764444
0.370423665,-0.754195685,-0.42132246,-1.66269555
0.36121006,-0.744371295,-0.3335913849999999,-1.84703105
0.10685285,-0.653380675,0.948517125,-0.571707
0.392007305,-0.7439132799999999,-0.49220602,-0.64505243
0.0671715725,-0.1118236599999999,-1.16010775,-0.53693428
-0.33704309,-1.0275181,-1.06055665,-0.57835817
-0.025759371,-0.73859735,-1.07067815,-0.68380553
0.05569284,-0.34242758,-1.08132415,-1.84576605
0.0437308465,-0.4185026149999999,-1.064507,-1.8493846
-0.33847395,-1.02704205,-1.0826527499999998,-1.83098605
-0.2768816899999999,-1.06915365,-1.07400915,-1.86169175
-0.4305517199999999,-0.7514235,-1.0311154500000002,-0.502215805
-0.389884185,-0.777270795,-1.03173545,-0.5167144699999999
0.0640069269999999,-0.71503622,-1.03145,0.52466926
0.046033767,-0.7203039849999999,-1.0167623,0.459607265
0.0591758845,0.366742955,-1.08289055,-1.8367858
0.000396959965,-0.3960299,-1.07920735,-1.8670208
0.066770695,0.204874225,-1.0745869,-0.6673961
-0.30206172,-0.41664493,-1.06361115,-0.60752672
-0.08692097,0.876382735,-1.17639145,1.36122635
0.42029054,-0.3253108999999999,0.51705765,-0.57784792
-0.28842838,-0.18007794,-1.1053988,0.424873235
-0.1861753,-0.4074048249999999,0.58993876,0.5372433249999999
0.128265885,-0.56434538,0.152167705,0.26948917
0.3190680449999999,-0.0821994875,-1.1190693,-0.53954392
-0.231888175,-0.505505885,0.77013558,0.36976713
-0.0270783285,-0.385437815,0.406465075,1.48338245
0.18883358,0.69631547,1.1174703,-1.6732379000000002
-0.345080185,0.83257135,0.823493935,1.5177592
-0.5002425,-0.40611485,-1.12210135,-0.709130495
-0.495522965,-0.289047175,-1.12424845,-0.71448557
-0.0824216755,0.781888735,0.937867035,-0.6170616
-0.46195355,0.694500685,0.140028715,-0.57000837
-0.7191605000000001,0.57774995,-1.3952439,-1.92005425
-0.42065101,1.0026146,-1.14928395,-1.8092132
-0.7243243450000001,0.757241775,0.103025685,-0.63897748
-0.173408855,-1.1348631,0.6478887849999999,-0.7667552799999999
-0.3691203549999999,0.648707965,-0.427547815,-0.6495316250000001
-0.384859695,0.65218555,-0.435744835,0.92696955
-0.2899218,0.49404542,-0.55890968,-0.82283423
0.171862835,0.45037264,-0.7273034700000001,-0.896112775
-0.5978504,0.54098015,-0.103515992,-0.7724253000000001
-0.6919249199999999,0.5510647,0.788882255,-0.818635735
-0.168042195,0.54857188,0.74932572,-0.767020925
-0.153478145,0.75264215,0.95165508,-0.228782395
-0.0586766885,0.6861842499999999,0.455045465,-0.70636946
-0.39833143,0.675230535,0.93445777,-1.7920595
-0.5039534999999999,0.6652285,-0.34236345,-1.8513258
-0.439927385,1.0297632,-0.23511794,-1.8286499
-0.47526938,0.543275675,-0.3049981,-0.544739415
-0.120985385,-0.2777298099999999,0.7016960999999999,-0.47496833
-0.064639735,0.695552875,0.471408905,-1.79336935
-0.50554178,0.98407522,-0.280310795,-1.85065055
-0.6925573,-0.619046025,0.6714918000000001,0.1642507
