0,1,2,3
-0.1977471325,0.199276161,-0.69980215325,0.29681301675
-0.214103727,-0.8781258775,-0.4572909395,-1.24049113
-0.24611827725,-0.6909081,-0.7899497415000001,-0.37438052224999996
-0.212447734,0.22489312375,-0.767368045,0.16980498275000003
-0.19710502024999998,0.269800323,-0.18238159149999997,-1.229752035
-0.19115940374999996,-0.66548730125,-0.77216942725,0.20533803425
-0.18648783275,0.22227250075,-0.79932076,0.185476755
-0.2142814555,0.2266433,-0.82872912,0.04985621825000001
-0.22537896575,-0.6946937875,-0.794520339,-0.322859055
-0.27468297425,-0.97265779125,-0.8219165285,-1.0868584375
-0.221388824,-0.7984445812500001,-0.6857761825,-0.7963492265
-0.244014824,0.222688481,-0.7091717985,-0.36379808874999997
-0.21191767525,-0.74204525625,-0.81835552425,-0.363764668
-0.20200706249999997,-0.8587781400000001,-0.48864710775,-0.36043189325
-0.20178682574999998,-0.7046468235000001,-0.7984310984999999,-0.341895525
-0.255634967,0.21392353175,-0.82852985,-0.40077876
-0.34807917499999996,-0.858938105,-0.2381252355,-0.7602085590000001
-0.34121512325,-0.880175036,-0.72832600625,-1.1537995675000001
-0.242705789,0.226110941,-0.8216176685,-0.399755691
-0.19808389925,-0.7089758515,-0.7959285075,-0.6496668975
-0.3463623185,-0.80472675825,-0.50158707475,-0.35527296875
-0.447790279,-0.98731194075,-0.48896024224999995,-1.19877913
-0.20660192825,-0.8576407975,-0.8195522285,-1.298280545
-0.3285392525,-0.8261991714999999,-0.27110705925,-0.923496405
-0.25684124799999997,-0.6967960165,-0.8820279,-1.39166394
-0.305892998,0.25583577175,-0.4128833275,-1.2293865075
-0.42676594825,-0.79753772,-0.43741396374999997,0.1863303675
-0.21235321025,0.16774329325,-0.78100324725,0.1981537805
-0.21026989324999998,-0.7642419024999999,-0.7984310984999999,-1.2992087925
-0.330027005,-0.8122630325,-0.6515403,0.30814491475
-0.322316325,-0.75674378825,-0.42665696175,0.321808865
-0.31928049449999996,-0.6952908,-0.81808472,-1.3103130475
-0.4208653825,-0.843856,-0.7794970619999999,-0.36136680574999996
