roc_auc,precision,recall,f1_score,roc_auc_std,precision_std,recall_std,f1_score_std
0.537797619047619,0.5535111865258924,0.5419642857142857,0.5325974647957407,0.1451775830224656,0.0999504942600546,0.1059087323146626,0.1012030033910777
0.5668452380952381,0.5342992898913952,0.4836904761904762,0.4827739544093498,0.1580193584039167,0.1813960232110135,0.1011441420530884,0.1017879725123186
0.5288988095238094,0.5888515406162466,0.5704761904761904,0.5627614813501911,0.1242893061878336,0.1061099624060134,0.1121260792726706,0.1135255688406707
0.5244940476190476,0.4970238095238096,0.4942261904761904,0.4787997842815287,0.0479703928317808,0.0901890807957625,0.0641681022897975,0.0665712159005041
0.5374404761904763,0.5779945054945055,0.5844047619047619,0.5624806289989828,0.0983798028098605,0.1173965817055656,0.135231047561164,0.1209628076394293
0.587797619047619,0.5007625346789434,0.5163095238095238,0.4999159663865546,0.056674669302869,0.0875192277592866,0.0703251579057389,0.0711047390980118
0.6258928571428571,0.5413659147869675,0.5592261904761904,0.5393312759346914,0.1423485490281894,0.1083968041460434,0.0908037616470358,0.0983581889679464
0.5752380952380952,0.4936628335544745,0.5031547619047619,0.4915334012392836,0.0551646037183388,0.094728581004707,0.0599530948556155,0.0767249017137402
0.5655952380952382,0.5318063635710694,0.5374404761904761,0.529327116426508,0.1826279914926624,0.1166239128995362,0.0864822573653247,0.1002703737112192
0.6233630952380952,0.5156313131313132,0.5366071428571428,0.5204357897004956,0.0714450625804203,0.1461157984213595,0.1230309770553446,0.1370765243990987
0.5480654761904761,0.5310127127774187,0.533392857142857,0.5264546947305567,0.0502253637106188,0.0514027053354738,0.0478566986475475,0.051837757497295
0.5697023809523809,0.512938662644545,0.5008928571428571,0.4974267010879586,0.0942501586398034,0.0846584894122578,0.0888034595146422,0.0831388505226994
0.6126190476190476,0.62046918767507,0.6113095238095237,0.6074376951321923,0.0665891875454205,0.0571201795486737,0.067427892534247,0.0638060716096818
0.5225595238095238,0.5051447245564893,0.4974404761904761,0.4980599626496211,0.0724239670901166,0.0910216770852562,0.0792269730919093,0.0826982183819452
0.5655952380952382,0.5512483130904183,0.5465476190476191,0.544247804167159,0.1079747138556039,0.0819993517038317,0.0807425940665683,0.0825071308596608
0.5965773809523809,0.510954715219421,0.5117261904761904,0.5094502966988734,0.0673851851690867,0.0690935085249543,0.0639842468388697,0.066831587056542
0.6053571428571429,0.5838095238095239,0.595892857142857,0.5848899487609165,0.10537883150449,0.0825416475651318,0.0852885840760423,0.0863074380736526
0.659345238095238,0.5719362745098039,0.5866071428571429,0.5768361880055428,0.1196851382291267,0.1351816010533987,0.0908934613445474,0.114761704039382
0.5470238095238096,0.5009600925390398,0.5148214285714285,0.4983434753211629,0.1192296227782584,0.117663351122281,0.0941267750071286,0.0993202512148874
0.58625,0.5433615288220551,0.5445238095238094,0.5384474285992312,0.1118137611247861,0.0382564752698939,0.0431248254129037,0.0455201912522066
0.5830059523809524,0.548034188034188,0.5716666666666667,0.5525414549608099,0.065578275397281,0.1032957698615878,0.0754489585844226,0.0861746441545516
0.6265476190476191,0.5408333333333334,0.544345238095238,0.5385500177082327,0.1007791710946791,0.1438948422410712,0.0964322456678011,0.1160980332921298
0.5834821428571428,0.5842289736407383,0.5358928571428571,0.52113263173608,0.2273808355148041,0.1739416586166013,0.1095025535791874,0.1043160254473282
0.5920238095238096,0.5698350041771094,0.5626785714285714,0.5580880230880231,0.0718103389021569,0.0280672674727964,0.0271088968836696,0.0276921000223699
0.5680357142857143,0.5627914242620126,0.5651190476190477,0.5611026228673287,0.1314455809817781,0.084118602432339,0.0832119439005588,0.0841646954738532
0.5337202380952382,0.5058118051539104,0.5136904761904761,0.5047420142581434,0.1542305323679863,0.1558565105493715,0.1426044391914133,0.1492103996234006
0.618452380952381,0.5978654970760233,0.590297619047619,0.5869890735450507,0.122474342493279,0.1074076570012291,0.1061377458232243,0.1105940584154981
0.5302380952380952,0.4951984126984127,0.5225595238095238,0.5024092416122776,0.1223744381720048,0.0926019420827696,0.060419862688161,0.0750352591368031
0.4986309523809523,0.5646167502088555,0.5552976190476191,0.5491685217946828,0.0851668197610349,0.0705739090123092,0.0653289469928357,0.0715510939263382
0.5623809523809524,0.5396650326797385,0.5480952380952381,0.538157967666981,0.0685001386197845,0.1142659334033308,0.0667114539183506,0.0880048300196744
0.56375,0.5428155504626092,0.555892857142857,0.539308667911609,0.1072348150348363,0.0874323116761515,0.0991235686373853,0.0815452133098324
0.5892857142857143,0.5539787628951716,0.5554761904761906,0.5362215528679711,0.2024640060673364,0.1547937151049519,0.1217640382422918,0.126459632986214
0.5734523809523809,0.5513390092879258,0.5319047619047619,0.5300149112957462,0.1449887349991163,0.1079660083360326,0.0766733674238248,0.0849946969816506
0.4757738095238095,0.505514705882353,0.5025595238095238,0.5013257575757575,0.108211862825828,0.0542604104079518,0.0498593543421844,0.0501647309328816
0.5757440476190476,0.4562156333518562,0.4632738095238095,0.4538876156523216,0.1408509931366253,0.0855630026819692,0.0685805218838367,0.0736277130085389
0.5186309523809525,0.4739636799389121,0.4851785714285714,0.4764291641421458,0.1115965233042922,0.0794360998211371,0.0575941381615081,0.0679046222942955
0.6286309523809525,0.5108539826186885,0.5145238095238096,0.5067348067753747,0.0586720003759708,0.0475788120498851,0.0439547766720552,0.0457522949586796
0.6300595238095238,0.617480881691408,0.6169047619047618,0.5968708430293198,0.0723070973454931,0.0681514261960568,0.0866302333807366,0.0897409204645825
0.5747321428571428,0.5470494864612512,0.539345238095238,0.5395228143140857,0.0261326471952825,0.0630605178272749,0.0516625519537741,0.0549764074386701
0.6251190476190476,0.5701890756302521,0.5630952380952381,0.5618344155844156,0.09697990534547,0.073316630900777,0.0625541148946209,0.0654084288555895
0.6111904761904762,0.5701540616246499,0.5518452380952381,0.55018754095367,0.1285500492035174,0.1305903292079955,0.121327630780996,0.1247760909562445
0.5098511904761904,0.5589204014939309,0.5551785714285714,0.5549003509086609,0.1033619597719158,0.0793936094158847,0.0694777244518798,0.0746448765966638
0.5826190476190476,0.4866115609536662,0.4817261904761905,0.479852052069794,0.0908331383009826,0.0530834054604861,0.0530923018620101,0.0513693970763803
0.5203571428571429,0.5326758071649712,0.5350595238095238,0.5291395387766356,0.1010662052046435,0.0654913314274394,0.063886103656138,0.0659027213846201
0.5223214285714285,0.4753258145363408,0.4920238095238095,0.4723731714908186,0.118472719000588,0.0660846035722681,0.0343913715909862,0.0487555874610311
0.6133333333333333,0.5714529914529913,0.5568452380952381,0.5586219958202716,0.0979964033423023,0.071997237589076,0.0645252921108883,0.0687285264909502
0.5071726190476189,0.4577380952380953,0.4639285714285714,0.460232864858102,0.1293099928970632,0.1199430609434356,0.1092151447639245,0.1140796406480297
0.6276785714285713,0.5120290167348991,0.5245238095238095,0.5007327833523607,0.1395456975355395,0.1119549745411933,0.0932380389975023,0.0918845037318394
0.6021428571428571,0.6131699346405228,0.5780952380952382,0.5795454545454545,0.0722946378949873,0.0806796893200854,0.0526341957294941,0.0601784154795015
0.5458630952380952,0.5111157796451914,0.5079761904761904,0.5047784129325711,0.0679681631487423,0.1057729320805047,0.0836790024648641,0.0915444283815061
0.5401785714285714,0.5446167502088555,0.5379761904761905,0.5317717745042223,0.091708980648131,0.0455680450514979,0.040040813220463,0.0393841905349243
0.60875,0.6092378618113912,0.6000595238095239,0.600096447669977,0.0598649746742096,0.0862245016704382,0.0744729211619536,0.0827349781034594
0.5595535714285715,0.5813736263736264,0.5685119047619047,0.5706631749131585,0.0914839706911764,0.1181462722285755,0.0950922245987458,0.1020588493992726
0.589047619047619,0.5495891690009337,0.5483928571428571,0.5450437892278499,0.063070918493686,0.0914277358849275,0.0792260786733138,0.0842924824167387
0.4841071428571428,0.4823015873015873,0.4953571428571428,0.4816682228446934,0.103999798316567,0.0992617623018975,0.0573030987357276,0.07644229311539
0.5790773809523809,0.5618534080298787,0.5464285714285714,0.5480834606569901,0.0856886329006947,0.0880337171509063,0.0719317593593758,0.0770901242375883
0.621875,0.6212017884076708,0.6036904761904761,0.5859496442255063,0.105534639964451,0.0827267562718966,0.1099304369304462,0.1029999048723706
0.5216071428571428,0.5113480392156863,0.5044047619047619,0.5039772727272728,0.1511758991847942,0.1451753487075432,0.1458140657825758,0.1475953665181629
0.6014880952380952,0.5422455648926238,0.5374404761904762,0.5359946757859472,0.1245790815601009,0.0906155423222997,0.0807622943330676,0.0853070795567739
0.5927678571428572,0.5426120448179271,0.551607142857143,0.5285714285714286,0.1030121221374272,0.1464777200978785,0.1449809393993419,0.1431586324813068
0.6112797619047619,0.6308346233230134,0.5789285714285715,0.5863079322638145,0.1232411835145174,0.1509724020357298,0.0917160117648982,0.100207189797138
0.5388095238095237,0.5614612511671335,0.560297619047619,0.5552997975873065,0.0908376239391062,0.0765964410385242,0.0752536338686102,0.0748706746556473
0.6326190476190476,0.580828664799253,0.5827976190476191,0.5790398149855553,0.0900378243143193,0.1249560901080773,0.1205639149844259,0.1232853970184343
0.6039285714285715,0.555563909774436,0.5392261904761904,0.5358090612739568,0.1296883528985969,0.1237755812700512,0.1016436630605313,0.1067711117753753
0.5581547619047619,0.5543137254901961,0.5545238095238094,0.55018754095367,0.1235373037568051,0.1262560538683834,0.1266605127398762,0.1247760909562445
0.6032440476190476,0.5158958224438102,0.5213095238095238,0.5083627483627484,0.1632914617300087,0.0870313472001099,0.0968117021280704,0.0922008080627057
0.5195238095238095,0.521783758037628,0.5221428571428571,0.5083386604380519,0.1259778363420848,0.117029330944534,0.0646981916986116,0.0778474167876315
0.6352380952380953,0.565576748243157,0.5770833333333334,0.5684348739495798,0.117549894120368,0.1517994384086606,0.1340265514612632,0.1441887387504418
0.587470238095238,0.5511842105263158,0.5603571428571429,0.548201619169361,0.1013784318839424,0.1158758560919294,0.1326544419298458,0.1229563577468702
0.5319642857142857,0.5343687650498797,0.5283928571428571,0.5234336007130125,0.0977038684923343,0.0794569406294233,0.0653666833178941,0.0722405128331024
0.5546130952380952,0.5673530640326306,0.5435119047619047,0.5397382303670336,0.0275203490986664,0.0957987738229144,0.0611226926770303,0.0712735173911838
0.6082738095238095,0.5912025255446308,0.5776785714285715,0.5720327441321357,0.0864806185933602,0.0574314325301264,0.0237081173848109,0.0260766865414567
0.492827380952381,0.4260876623376624,0.4497619047619047,0.4325205681941925,0.1003075274178829,0.071352799079174,0.0451229738208809,0.0564908258197911
0.6141071428571427,0.5515476190476191,0.5408928571428572,0.5363310882665722,0.0646965487799487,0.0831150201585954,0.0739408394084507,0.0740508843049106
0.6056547619047619,0.5985239541160594,0.5832142857142857,0.5798354341736695,0.1066067938895142,0.0773657982098394,0.0596714241063114,0.0609328332928056
0.5351785714285715,0.5796961152882206,0.5460714285714285,0.5504096638655462,0.2124118131005693,0.1861151832795064,0.1603288367211393,0.1657571529434918
0.5791666666666666,0.5409398496240602,0.5224404761904762,0.5117746039188165,0.0431537356199806,0.0841218615157616,0.0465541646840871,0.0544146761800259
0.5761309523809524,0.4820868347338935,0.488154761904762,0.4815366756899014,0.1382031341631477,0.1200848895627594,0.1288786563007491,0.1244410661288582
0.5483035714285713,0.5715133421789769,0.5598809523809523,0.5612805832160671,0.1137372753342259,0.101738125519782,0.0981089622854386,0.1006867954605692
0.5719345238095237,0.5473945279866332,0.5455952380952381,0.5401934603452629,0.1518760118897264,0.0497666961277303,0.0491709181835293,0.0507511855325209
0.5826488095238095,0.5525392525431224,0.5440476190476191,0.5421121709831388,0.0908869123636746,0.1001654980088415,0.0924357041971923,0.0971347610204185
0.5386904761904763,0.5730782886703938,0.5469642857142858,0.5469706075293983,0.1793466308639991,0.136253090335624,0.1270760703846286,0.1264062536055933
0.50875,0.3658337019018133,0.4119047619047619,0.3860515873015873,0.0793949447775854,0.0307794776692776,0.0246711650154579,0.0216016306901975
0.5233630952380952,0.5974474789915967,0.5777976190476191,0.5831872294372294,0.1513812304330944,0.1128660980572623,0.1108052301846857,0.1103733974491603
0.5769047619047619,0.5220074696545286,0.5160714285714285,0.504153266352033,0.1301518550981411,0.0733118465474832,0.0629825476132466,0.0630385302129969
0.5123809523809524,0.5039110644257703,0.5260119047619047,0.5087208004644045,0.1127250520437965,0.0772530642749279,0.0353416071367918,0.0573964189384593
0.6026190476190477,0.5126809056956115,0.5213095238095237,0.5115547534902374,0.0966318037649417,0.0905791024229608,0.0509054217294311,0.0682750198087422
0.5545238095238095,0.5335042735042734,0.5532142857142857,0.5323207736595161,0.0888137127187768,0.1059837158777987,0.0829052354271097,0.0885349206192027
0.5582738095238093,0.6473809523809523,0.6170833333333332,0.6222235702311604,0.0810121890411722,0.144293397389168,0.096153635094832,0.1093573180862313
0.5638690476190475,0.5129287160208212,0.5149404761904762,0.5055707757821217,0.0776427234377727,0.0314978073615087,0.0291194953826104,0.0289647060144319
0.5406845238095238,0.4901387140551227,0.5164285714285715,0.4916750459397518,0.1299428620290096,0.0827679797052934,0.0575060999426343,0.0671393456001467
0.5662499999999999,0.5608516483516484,0.5615476190476191,0.558170902141981,0.139389409914713,0.0793273228084585,0.0774924562929381,0.0783875673737582
0.5780654761904762,0.56337806242605,0.5636309523809524,0.5565079365079365,0.0309340032438309,0.0266746245758113,0.0366709181208715,0.0336536012605333
0.5164880952380952,0.4882668067226891,0.4882738095238095,0.4836875406728348,0.0969426332923748,0.0891418600016863,0.0916971192459421,0.0926658083765835
0.5878273809523809,0.5911445279866332,0.5667261904761904,0.569180460062813,0.1336374613962543,0.1090070191574461,0.0826216206543207,0.0920891755884711
0.6207440476190477,0.60298139768728,0.586845238095238,0.5829832810867294,0.135069859412708,0.1039419731879041,0.08446183173723,0.083924563517229
0.5989583333333333,0.5396626984126984,0.5557142857142857,0.5452620431961039,0.0767537539613895,0.1108328502652024,0.0806510058868883,0.0972353644861602
0.554404761904762,0.4879621848739496,0.4910714285714285,0.4862824675324675,0.1046078073919291,0.0839189764290579,0.0830712289642608,0.082177844615501
0.6553869047619048,0.6354090354090354,0.6199999999999999,0.612650280100061,0.0573581015555689,0.0087417846545354,0.042902340584919,0.0381785370448932
0.6493154761904762,0.5996354952237305,0.589047619047619,0.5875961293608352,0.0370443787602441,0.0720319269729266,0.0646707494853915,0.0688492312528162
0.5358630952380952,0.5012629329734593,0.5000595238095238,0.4923792986005902,0.0815490310965686,0.02888544445989,0.0323107388268577,0.0334351635800168
0.5713690476190477,0.5330812324929972,0.5314285714285714,0.526338312225409,0.0872427787134369,0.0563669482403108,0.0505576190678021,0.0536306530395423
0.578154761904762,0.5643971306471306,0.5523809523809524,0.5500972289668062,0.1113390589794155,0.1348737618441586,0.1209167258564204,0.1179214295986083
0.5791964285714285,0.5479716164468486,0.5391071428571428,0.5316997269127086,0.0708676137536627,0.0565363724494582,0.0547711560508575,0.0574298064806313
0.5885416666666667,0.5485432378079438,0.5480952380952381,0.5315058065540439,0.1548667227459113,0.095697189963323,0.0932946424298976,0.0800873330075131
0.5306845238095239,0.5152335212087534,0.5142261904761904,0.5063489941431116,0.0415076045541978,0.0353520037601584,0.0308178164669624,0.0361984449794101
0.512797619047619,0.5258860386259767,0.5207738095238096,0.517246223426947,0.0637054944465211,0.0514803390081672,0.0487286641490464,0.0520581493213467
0.5524107142857143,0.5667217509013175,0.5479166666666667,0.545862023281378,0.1291990441097232,0.099981569134893,0.0704737773074628,0.0769966006714295
0.5758333333333334,0.5683270676691728,0.5525595238095238,0.5504481792717086,0.060467929225769,0.0746435227319314,0.0469278707879373,0.045516280933166
0.5842857142857143,0.5923015873015873,0.5761904761904761,0.5743396894061031,0.0337974701853512,0.0680078619497337,0.0546310548515678,0.0617227234816941
