roc_auc,precision,recall,f1_score
0.6002824858757062,0.375,1.0,0.5454545454545454
0.5912429378531073,0.38666666666666666,0.9666666666666667,0.5523809523809524
0.5629943502824859,0.3835616438356164,0.9333333333333333,0.5436893203883495
0.6200564971751412,0.38961038961038963,1.0,0.5607476635514019
0.5728813559322034,0.358974358974359,0.9333333333333333,0.5185185185185185
0.5855932203389831,0.3783783783783784,0.9333333333333333,0.5384615384615385
0.5717514124293785,0.36486486486486486,0.9,0.5192307692307692
0.5909604519774011,0.3783783783783784,0.9333333333333333,0.5384615384615385
0.5915254237288134,0.36,0.9,0.5142857142857143
0.5841807909604521,0.35802469135802467,0.9666666666666667,0.5225225225225225
0.5901129943502825,0.36,0.9,0.5142857142857143
0.5751412429378532,0.3684210526315789,0.9333333333333333,0.5283018867924527
0.6480225988700565,0.38666666666666666,0.9666666666666667,0.5523809523809524
0.5824858757062147,0.3717948717948718,0.9666666666666667,0.537037037037037
0.5375706214689265,0.38666666666666666,0.9666666666666667,0.5523809523809524
0.568361581920904,0.37662337662337664,0.9666666666666667,0.5420560747663552
0.598587570621469,0.37662337662337664,0.9666666666666667,0.5420560747663552
0.5514124293785311,0.3466666666666667,0.8666666666666667,0.49523809523809526
0.6079096045197739,0.35,0.9333333333333333,0.5090909090909091
0.6225988700564972,0.3717948717948718,0.9666666666666667,0.537037037037037
0.5920903954802259,0.375,1.0,0.5454545454545454
0.6466101694915254,0.358974358974359,0.9333333333333333,0.5185185185185185
0.6107344632768361,0.38461538461538464,1.0,0.5555555555555556
0.580225988700565,0.375,1.0,0.5454545454545454
0.6161016949152542,0.3815789473684211,0.9666666666666667,0.5471698113207547
0.6426553672316384,0.37662337662337664,0.9666666666666667,0.5420560747663552
0.6265536723163841,0.37662337662337664,0.9666666666666667,0.5420560747663552
0.5757062146892655,0.3815789473684211,0.9666666666666667,0.5471698113207547
0.5717514124293785,0.3717948717948718,0.9666666666666667,0.537037037037037
0.6488700564971752,0.39473684210526316,1.0,0.5660377358490566
0.6401129943502825,0.358974358974359,0.9333333333333333,0.5185185185185185
0.6081920903954803,0.36363636363636365,0.9333333333333333,0.5233644859813085
0.49858757062146897,0.37142857142857144,0.8666666666666667,0.52
0.5932203389830508,0.3815789473684211,0.9666666666666667,0.5471698113207547
0.5929378531073447,0.3815789473684211,0.9666666666666667,0.5471698113207547
0.5403954802259887,0.38961038961038963,1.0,0.5607476635514019
0.5638418079096045,0.37142857142857144,0.8666666666666667,0.52
0.6186440677966101,0.35714285714285715,1.0,0.5263157894736842
0.6799435028248588,0.3670886075949367,0.9666666666666667,0.5321100917431193
0.5774011299435028,0.3670886075949367,0.9666666666666667,0.5321100917431193
0.5485875706214689,0.37333333333333335,0.9333333333333333,0.5333333333333333
0.6056497175141243,0.36,0.9,0.5142857142857143
0.6132768361581921,0.37037037037037035,1.0,0.5405405405405406
0.5740112994350283,0.3717948717948718,0.9666666666666667,0.537037037037037
0.5926553672316384,0.3783783783783784,0.9333333333333333,0.5384615384615385
0.5994350282485876,0.35443037974683544,0.9333333333333333,0.5137614678899083
0.5898305084745763,0.38666666666666666,0.9666666666666667,0.5523809523809524
0.5398305084745763,0.3698630136986301,0.9,0.524271844660194
0.5903954802259886,0.34615384615384615,0.9,0.5
0.5672316384180791,0.3698630136986301,0.9,0.524271844660194
0.6031073446327684,0.3918918918918919,0.9666666666666667,0.5576923076923077
0.5895480225988701,0.38961038961038963,1.0,0.5607476635514019
0.6307909604519774,0.36486486486486486,0.9,0.5192307692307692
0.6067796610169491,0.37662337662337664,0.9666666666666667,0.5420560747663552
0.5836158192090396,0.3670886075949367,0.9666666666666667,0.5321100917431193
0.6381355932203391,0.379746835443038,1.0,0.5504587155963303
0.5898305084745763,0.37037037037037035,1.0,0.5405405405405406
0.5940677966101695,0.35526315789473684,0.9,0.5094339622641509
0.6378531073446327,0.3783783783783784,0.9333333333333333,0.5384615384615385
0.5968926553672316,0.37142857142857144,0.8666666666666667,0.52
0.6033898305084746,0.37037037037037035,1.0,0.5405405405405406
0.5477401129943502,0.36363636363636365,0.9333333333333333,0.5233644859813085
0.5378531073446328,0.37037037037037035,1.0,0.5405405405405406
0.5980225988700565,0.3466666666666667,0.8666666666666667,0.49523809523809526
0.6124293785310734,0.38961038961038963,1.0,0.5607476635514019
0.5621468926553672,0.3424657534246575,0.8333333333333334,0.48543689320388356
0.6161016949152542,0.375,1.0,0.5454545454545454
0.5968926553672317,0.3815789473684211,0.9666666666666667,0.5471698113207547
0.6177966101694915,0.37333333333333335,0.9333333333333333,0.5333333333333333
0.6392655367231639,0.3815789473684211,0.9666666666666667,0.5471698113207547
0.5816384180790961,0.3684210526315789,0.9333333333333333,0.5283018867924527
0.6319209039548023,0.3717948717948718,0.9666666666666667,0.537037037037037
0.6336158192090395,0.3815789473684211,0.9666666666666667,0.5471698113207547
0.5341807909604519,0.36363636363636365,0.9333333333333333,0.5233644859813085
0.5785310734463276,0.375,0.9,0.5294117647058825
0.6067796610169491,0.35526315789473684,0.9,0.5094339622641509
0.6177966101694915,0.3684210526315789,0.9333333333333333,0.5283018867924527
0.6423728813559322,0.37333333333333335,0.9333333333333333,0.5333333333333333
0.638135593220339,0.37662337662337664,0.9666666666666667,0.5420560747663552
0.5932203389830508,0.3815789473684211,0.9666666666666667,0.5471698113207547
0.6045197740112994,0.37662337662337664,0.9666666666666667,0.5420560747663552
0.5290960451977401,0.36363636363636365,0.9333333333333333,0.5233644859813085
0.6081920903954803,0.38961038961038963,1.0,0.5607476635514019
