name,longitude,latitude,age,normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance,cu_mt
['Rio Blanco'],,-4.5,11.5,9.917849097756164,31.52656936645508,13.342986210569308,0.0,7.164899999999999
['Quimsacocha'],,-3.5,7.5,11.091650906450315,29.926008224487305,15.541603840227625,68.18394281903392,0.04
['Fierro  Urcu'],,-3.5,9.5,11.81694397571919,29.63037872314453,19.865818938976872,53.65213847853933,0.107
['Tres Chorreras'],,-3.5,12.5,12.187516868540255,37.048919677734375,25.399360419718704,0.0,0.05
['Portovelo-Zaruma'],,-3.5,15.5,12.917332026953313,40.472991943359375,14.889921154969812,42.27293200903516,0.0819
['La Tigrera'],,-3.5,17.5,12.380051755759046,43.23556900024414,12.480580643048713,38.85386751918343,0.0
['Gaby-Papa  Grande'],,-3.5,20.5,13.329497590360656,47.75656509399414,11.084308857875868,32.243615700389,0.36
['Cangrejos'],,-3.5,23.5,12.442884695375977,53.17758941650391,23.433343855281265,3.262256836220839,0.2
['Chaucha'],,-2.5,9.5,11.81694397571919,29.63037872314453,19.865818938976872,58.87481468482914,1.452
['Telimbela'],,-1.5,19.5,12.281541897121558,47.07351303100586,9.355581378842388,49.44462995854231,1.375
['Balzapamba-Las Guardias'],,-1.5,21.5,12.66588233449937,51.493385314941406,6.279131259162512,36.92138348057312,2.09
