normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance
-0.2603531145,-0.40547672925,-1.410182825,-1.7057205125
-0.302948306,-0.43517377475,-1.380991845,-1.1390598525
-0.31504429,-0.41324197925,-1.392456775,-1.7177454275
-0.13203638025,0.1074448304,-0.7882513,0.31488108
-0.25186314325,-0.1224562798749999,0.22481719975,-0.5953255325
-0.1844793119999999,-0.18799759625,0.081554756,0.1807145845
-0.2251990985,0.07965972785,-0.0156756045,-0.0538750792999999
-0.122728904,0.10694048885,-0.7996760235,0.5284229325
-0.23966002625,-0.32187417075,-1.3392068925,-1.706325015
-0.44625583675,-0.9024477315,-0.18035502825,-0.2508233705
-0.26147755375,-0.5183876965,-0.022494723275,0.08940827175
-0.2226743705,0.083314986375,-0.11859042275,-0.0093492601249999
-0.358065604,-0.3727355875,-1.3883020925,-1.2377967175
-0.3625897015,-0.97686453075,-0.44132087075,0.114581527
-0.2163408735,-0.22747422725,-0.13146802925,0.06494093775
-0.12666390325,0.0947086129,-0.82133081075,0.50973707625
-0.366860184,-1.0702754,-0.3814844545,-0.0779034097249999
-0.21261800075,-0.939957915,0.14964452975,-1.2024725349999998
-0.12468575225,0.0995828545,-0.8178719,0.5197784015
-0.1193540025,-0.2061800292499999,-0.7451628,0.510602687
-0.2611770832499999,-0.52543234925,0.1150809295,0.009081272625
-0.440093566,-1.15522836,-0.66311634575,-0.2459668664999999
-0.3466179662499999,-0.800949595,-1.360321945,-1.0498205925
-0.3679478144999999,-0.8267507092499999,-0.4108325265,0.002310542025
-0.1290889225,0.0920790529,-1.0804167,-0.0803410834999999
-0.27539514275,-0.1237468877499999,0.1663878339999999,-0.6053362925
-0.2538061,-0.1953027,0.0896650245,0.0322173592
-0.13090537025,-0.48047591875,-1.1716862824999998,-0.1333036052499999
-0.3551586929999999,-0.34855339775,-1.370993975,-1.1484081775
-0.2046459572499999,-0.4679390905,-0.0083333769749999,0.052146358375
-0.3422057465,-1.088276655,-0.26359104725,-0.086813777475
-0.2835827765,-0.3660850275,-1.3924545475,-1.7432556675
-0.3086507412499999,-0.5758798385,-1.3937791975,-1.64751037
-0.2907549235,-0.54612013375,-1.3922524,-1.6437833750000002
-0.3832055725,-1.0482510475,-0.07437802375,-0.1332001035
-0.2528896275,-0.2342306199999999,0.10330483715,0.05886974475
-0.3896157565,-0.2230641697499999,-0.0862803667499999,0.027729822425
-0.29843080575,-0.081401184,-0.0321112219249999,-0.7362663604999999
-0.2625781295,-0.4120087835,-1.37666925,-1.7071622425
-0.21382684725,-0.0053578354,-0.46875533275,-1.4175819775
