normal_convergence_rate,subducting_ocean_floor_age,obliquity_of_subduction,migration_rate_x_distance
-0.22372862,0.259403385,-2.7949816,0.388868165
-0.050443215,0.36935296,-0.50523845,-0.59812692
-0.04793158,0.37680799,-0.38748115,0.422083125
-0.079094792,0.38880932,-0.822147,0.470673175
-0.00419385,0.3911793999999999,-0.251197985,0.5135584
0.370000985,-0.29906343,-0.189619025,-0.26903927
-0.01304089925,-0.25387974,-0.2892264,0.467604545
-1.8327249,-0.0574755035,-1.0603318000000002,0.5432153
-1.07923255,-0.04427889,1.4117675,-0.83242593
0.063104878,-0.31259282,-0.2797026,0.474115375
0.386159,-0.16409336,-0.1894977099999999,0.449354335
-0.044242131,-0.196519225,-1.45715965,0.3857461199999999
-0.0663861555,-0.211916335,-0.88287892,0.387779085
0.056453795,-0.0179432405,-0.39870189,0.362476495
0.068444162,0.49583021,-1.9138363,0.52178613
0.059854975,-0.702965675,-1.9999162,0.5322176000000001
0.07884653,-0.116835787,-0.41361954,0.5473466499999999
-0.018709913,-0.0120331095,-0.42699611,0.5592592000000001
0.060697064,-0.005306134,-0.0647559505,0.3203764099999999
-0.65762335,-0.15471861,-0.60090205,0.45874336
-1.2956322999999998,-0.0391331145,-0.99803394,-0.93629717
-2.1746705,-1.7420901,0.8380015,-1.85702825
-0.03102513,-1.53112085,-1.1351615,0.363403145
-0.0133957622499999,-0.1833695699999999,-0.21819479,0.456503985
0.0995009675,-0.0571518505,1.1287159,-0.55417385
-0.15481323,-0.419958395,-1.24804035,-0.94733543
-0.7529139,-0.0400722134999999,0.059496227,0.55588255
0.0597954965,-1.10161455,-1.00890855,0.5526295
-0.71657808,0.054228393,-0.45666447,0.55088872
-0.353317115,-0.16723773,-0.269058075,0.167741835
-1.2797712,-0.1407669449999999,-1.1390295,-1.85633875
-0.07283284,-0.6156477,1.17352,-1.73132825
0.1866112,-0.20653581,-0.41476822,0.5361002
-1.23720495,-1.0963110500000002,1.332925,-0.8827599500000001
0.1219487079999999,-0.113989787,-0.45022739,-0.3202570799999999
-1.9797063,-1.2642258000000002,-0.1316616199999999,0.49194619
-1.9500483,-0.7273007499999999,-1.12129125,0.50518248
0.043573323,-0.045605654,-0.38103057,0.13968341
-1.92144335,-1.218375,1.4295314,-0.702374395
0.12266056,-0.082657038,-0.1769615199999999,-0.47495125
0.0351326055,-0.040254633,-1.91743935,-1.0832929
0.50648877,-0.69718075,-2.01039895,-0.5766558500000001
0.042394463,-0.760480255,-2.09001185,-1.0570985
0.099895795,-0.17961337,-0.991826665,-1.7770352
0.06468087,-0.0912038675,-2.0409472,-1.8332552
0.045923214,-0.0993155679999999,-1.009166,-1.82500905
0.47706505,-0.81367329,-2.019866,-1.7388701
0.3232993349999999,-1.33030435,-2.00522225,-1.8960862
0.1010359999999999,-0.5367358,-0.924736765,0.19921803
0.0765057775,-0.6663347,-0.270015325,0.5182761
0.0639490875,-0.668722,-2.0060445,0.6345179
0.0094709955,-0.039818215,-2.0175617,-1.88421985
0.0848926899999999,-0.71425149,-2.00861935,0.31322943
0.0194033155,-0.1470271,-1.97808665,-0.49784276
-0.09937379,-0.84160475,-0.37617537,0.486571685
0.4659561,-0.0259738534999999,-0.05643103,0.377332805
0.023436695,-0.54671063,-0.0621343645,0.3306522899999999
0.059325555,-0.153056515,-0.4369811249999999,0.38319166
0.109791065,-0.1283824949999999,-0.82799362,0.40670985
-1.76318975,-0.103396792,-0.02996478,0.4713613399999999
-1.45351855,0.33557379,-0.20635799,0.450837285
-1.80159705,-0.0191764104999999,-0.0012403651999999,0.303461435
0.081380145,0.34020276,0.67470562,-1.03226995
-0.965190185,-0.2226287599999999,-0.491504565,-0.7125026999999999
0.317864065,-0.063210583,-0.36993617,0.546406895
0.24230055,-0.074537025,-0.440655455,-1.07201815
-0.1828225,0.245156715,1.150076,-1.1234937500000002
0.4557275149999999,0.55386605,-0.184970705,-0.97495608
0.203362405,-1.0704923000000002,-1.2568671,0.21176539
-0.7825499149999999,0.557610815,-0.49117503,0.369324
0.331345455,0.3277229299999999,-0.85846518,-1.15536805
0.289054645,-0.1223436,0.5308028,-2.48993395
-0.899343165,-0.35933108,-1.19466615,-0.8099419
0.102909225,-0.077600615,-0.405898585,0.5704151150000001
-0.0755493949999999,-0.176785295,1.22505135,0.4512430149999999
-2.124994,-0.14353156,1.2631149,-1.37571855
-0.190554665,0.156274515,1.1979115,-1.94061215
-0.099036525,0.319976075,-0.41697482,-1.2205774
0.0312354155,-0.785033195,0.8134966299999999,0.4657251999999999
0.03683443,-0.21259604,-1.0060388,-0.8393492650000001
0.00068023056,-0.17970076,-0.50053127,-1.1394817000000002
-0.29541229,0.450640795,-0.400195315,0.55739022
0.427677975,0.5294745000000001,-1.0012363,-1.69027085
-0.70702275,0.559014575,1.45592555,-1.67507885
0.418828485,-0.57172505,1.72936265,-0.5544498
-0.911138175,-0.16519314,-0.47393717,-0.64569345
0.010846281,-0.18685602,-0.518312125,-1.12103615
-0.4757477,-0.559935955,1.48206615,-1.75057435
-1.0514486,-0.50960735,1.25127415,-0.275049075
